object			
volume	37020d_index	Littré-Robin (1865-1873)	1873
orth	Trennung	deu	
foreign	diérèse	fra	
entry	Trester	0	
orth	Trester	deu	
foreign	marc	fra	
entry	Trichter	0	
orth	Trichter	deu	
foreign	entonnoir	fra	
foreign	infundibulum	fra	
entry	Trichterförmig	0	
orth	Trichterförmig	deu	
foreign	infundibuliforme	fra	
entry	Trieb	0	
orth	Trieb	deu	
foreign	molimen	fra	
foreign	instinct	fra	
foreign	impulsion	fra	
entry	Triefauge	0	
orth	Triefauge	deu	
foreign	épiphora	fra	
entry	Tripper	0	
orth	Tripper	deu	
foreign	blennorrhagie	fra	
entry	Tripperrheumatismus	0	
orth	Tripperrheumatismus	deu	
foreign	arthrite blennorrhagique	fra	
entry	Trocken	0	
orth	Trocken	deu	
foreign	sec	fra	
entry	Trocknend	0	
orth	Trocknend	deu	
foreign	siccatif	fra	
entry	Trommelbauch	0	
orth	Trommelbauch	deu	
foreign	météorisme	fra	
entry	Trommelhöhle	0	
orth	Trommelhöhle	deu	
foreign	caisse	fra	
entry	Trompete	0	
orth	Trompete	deu	
foreign	trompe	fra	
entry	Trompetenmuskel	0	
orth	Trompetenmuskel	deu	
foreign	muscle buccinateur	fra	
entry	Trompetenschlundkopf Muskel	0	
orth	Trompetenschlundkopf Muskel	deu	
foreign	muscle salpingo-pharyngien	fra	
entry	Tropfbad	0	
orth	Tropfbad	deu	
entry	Tropfen	0	
orth	Tropfen	deu	
foreign	goutte	fra	
entry	Tropfenzähler	0	
orth	Tropfenzähler	deu	
foreign	compte-goutte	fra	
entry	Tropfstein	0	
orth	Tropfstein	deu	
foreign	stalactite	fra	
entry	Trübe	0	
orth	Trübe	deu	
foreign	jumenteux	fra	
entry	Trugbild	0	
orth	Trugbild	deu	
foreign	phantasme	fra	
entry	Trunkenheit	0	
orth	Trunkenheit	deu	
foreign	ivresse	fra	
entry	Trunksucht	0	
orth	Trunksucht	deu	
foreign	dipsomanie	fra	
foreign	ivrognerie	fra	
foreign	polyposie	fra	
entry	Truthan	0	
orth	Truthan	deu	
foreign	dindon	fra	
entry	Tuch	0	
orth	Tuch	deu	
foreign	toile	fra	
entry	Tücke (vétér.)	0	
orth	Tücke (vétér.)	deu	
foreign	tic	fra	
entry	Tückisch	0	
orth	Tückisch	deu	
foreign	insidieux	fra	
entry	Tüpfelfarn	0	
orth	Tüpfelfarn	deu	
foreign	polypode	fra	
entry	Turnen	0	
orth	Turnen	deu	
foreign	gymnastique	fra	
entry	Uebelkeit	0	
orth	Uebelkeit	deu	
foreign	nausée	fra	
entry	Ueberbein	0	
orth	Ueberbein	deu	
foreign	suros (vétér.)	fra	
foreign	exostose	fra	
entry	Ueberfülle	0	
orth	Ueberfülle	deu	
foreign	redondance	fra	
entry	Uebergiessung	0	
orth	Uebergiessung	deu	
foreign	embrocation	fra	
entry	Ueberkötkend	0	
orth	Ueberkötkend	deu	
foreign	juché	fra	
entry	Uebernähren	0	
orth	Uebernähren	deu	
foreign	hypertrophie	fra	
entry	Ueberreiz	0	
orth	Ueberreiz	deu	
foreign	éréthisme	fra	
entry	Ueberreitzung	0	
orth	Ueberreitzung	deu	
foreign	surexcitation	fra	
entry	Uebersättigung	0	
orth	Uebersättigung	deu	
foreign	sursaturation	fra	
entry	Ueberschwängerung	0	
orth	Ueberschwängerung	deu	
foreign	superfétation	fra	
entry	Ueberzahn	0	
orth	Ueberzahn	deu	
foreign	surdent	fra	
entry	Ulme	0	
orth	Ulme	deu	
foreign	orme	fra	
entry	Umberfisch	0	
orth	Umberfisch	deu	
foreign	ombre	fra	
entry	Umbildung	0	
orth	Umbildung	deu	
foreign	transformation	fra	
entry	Umdreher	0	
orth	Umdreher	deu	
foreign	axis (l')	fra	
entry	Umdrehung	0	
orth	Umdrehung	deu	
foreign	rotation	fra	
entry	Umgestaltung	0	
orth	Umgestaltung	deu	
foreign	transformation	fra	
entry	Umkehren	0	
orth	Umkehren	deu	
foreign	renversement	fra	
entry	Umkehrung	0	
orth	Umkehrung	deu	
foreign	inversion	fra	
entry	Umschlag	0	
orth	Umschlag	deu	
foreign	épithème	fra	
entry	Umstimmung	0	
orth	Umstimmung	deu	
foreign	altération	fra	
entry	Unauflöslich	0	
orth	Unauflöslich	deu	
foreign	insoluble	fra	
entry	Unauflöslichkeit	0	
orth	Unauflöslichkeit	deu	
foreign	indissolubilité	fra	
entry	Unbärtig	0	
orth	Unbärtig	deu	
foreign	imberbe	fra	
entry	Unbedeckt	0	
orth	Unbedeckt	deu	
foreign	nu	fra	
entry	Unbenannt	0	
orth	Unbenannt	deu	
foreign	innominé	fra	
entry	Unbeständig	0	
orth	Unbeständig	deu	
foreign	instable	fra	
entry	Unbestimmt	0	
orth	Unbestimmt	deu	
foreign	indéfini	fra	
entry	Unbewaffnet	0	
orth	Unbewaffnet	deu	
foreign	inerme	fra	
entry	Unduldsamkeit	0	
orth	Unduldsamkeit	deu	
foreign	intolérance	fra	
entry	Undurchdringlichkeit	0	
orth	Undurchdringlichkeit	deu	
foreign	impénétrabilité	fra	
entry	Undurchsichtig	0	
orth	Undurchsichtig	deu	
foreign	opaque	fra	
entry	Undurchsichtigkeit	0	
orth	Undurchsichtigkeit	deu	
foreign	opacité	fra	
entry	Unehelich	0	
orth	Unehelich	deu	
foreign	illégitime	fra	
entry	Unempfindlichkeit	0	
orth	Unempfindlichkeit	deu	
foreign	anesthésie	fra	
foreign	insensibilité	fra	
entry	Unerträglichkeit	0	
orth	Unerträglichkeit	deu	
foreign	intolérance	fra	
entry	Unfühlbar	0	
orth	Unfühlbar	deu	
foreign	intactile	fra	
entry	Unfreiwillig	0	
orth	Unfreiwillig	deu	
foreign	involontaire	fra	
entry	Unfruchtbar	0	
orth	Unfruchtbar	deu	
foreign	stérile	fra	
foreign	infécond	fra	
entry	Unfruchtbarkeit	0	
orth	Unfruchtbarkeit	deu	
foreign	stérilité	fra	
entry	Ungeburt	0	
orth	Ungeburt	deu	
foreign	embryon	fra	
entry	Ungedeihen	0	
orth	Ungedeihen	deu	
foreign	carreau	fra	
entry	Ungenannt	0	
orth	Ungenannt	deu	
foreign	anonyme	fra	
entry	Ungepaarte Blutader die	0	
orth	Ungepaarte Blutader die	deu	
foreign	veine azygos (la)	fra	
entry	Ungesund	0	
orth	Ungesund	deu	
foreign	insalubre	fra	
entry	Ungleich	0	
orth	Ungleich	deu	
foreign	inégal	fra	
entry	Ungegliedert	0	
orth	Ungegliedert	deu	
foreign	inarticulé	fra	
entry	Ungezahnt	0	
orth	Ungezahnt	deu	
foreign	indenté	fra	
entry	Unheilbar	0	
orth	Unheilbar	deu	
foreign	incurable	fra	
entry	Unmässigkeit	0	
orth	Unmässigkeit	deu	
foreign	intempérance	fra	
entry	Unmittelbar	0	
orth	Unmittelbar	deu	
foreign	immédiat	fra	
entry	Unorganisch	0	
orth	Unorganisch	deu	
foreign	inorganique	fra	
entry	Unregelmässig	0	
orth	Unregelmässig	deu	
foreign	irrégulier	fra	
entry	Unreinigkeit	0	
orth	Unreinigkeit	deu	
foreign	saburres	fra	
entry	Unruhe	0	
orth	Unruhe	deu	
foreign	inquiétude	fra	
entry	Unschmelzbar	0	
orth	Unschmelzbar	deu	
foreign	infusible	fra	
entry	Unschmerzhaft	0	
orth	Unschmerzhaft	deu	
foreign	indolent	fra	
entry	Unverbrennlich	0	
orth	Unverbrennlich	deu	
foreign	incombustible	fra	
entry	Unverdaulich	0	
orth	Unverdaulich	deu	
foreign	indigeste	fra	
entry	Unverdaulichkeit	0	
orth	Unverdaulichkeit	deu	
foreign	dyspepsie	fra	
entry	Unvermögen	0	
orth	Unvermögen	deu	
foreign	impuissance	fra	
entry	Unverträglichkeit	0	
orth	Unverträglichkeit	deu	
foreign	incompatibilité	fra	
entry	Unvollständig	0	
orth	Unvollständig	deu	
foreign	incomplet	fra	
entry	Unwägbar	0	
orth	Unwägbar	deu	
foreign	impondérable	fra	
entry	Unzulänglichkeit	0	
orth	Unzulänglichkeit	deu	
foreign	insuffisance	fra	
entry	Unteraugenhöhlencanal	0	
orth	Unteraugenhöhlencanal	deu	
foreign	canal sous-orbitaire	fra	
entry	Unteraugenhöhlenloch	0	
orth	Unteraugenhöhlenloch	deu	
entry	Unteraugenhöhlennerv	0	
orth	Unteraugenhöhlennerv	deu	
foreign	nerf sous-orbitaire	fra	
entry	Unteraugenhöhlenrinne	0	
orth	Unteraugenhöhlenrinne	deu	
foreign	gouttière sous-orbitaire	fra	
entry	Unteraugenlid	0	
orth	Unteraugenlid	deu	
entry	Unterbauch	0	
orth	Unterbauch	deu	
foreign	hypogastre	fra	
entry	Unterkiefer	0	
orth	Unterkiefer	deu	
entry	Unterleib	0	
orth	Unterleib	deu	
foreign	abdomen	fra	
entry	Unterlippe	0	
orth	Unterlippe	deu	
foreign	labelle	fra	
entry	Unterstachelmuskel	0	
orth	Unterstachelmuskel	deu	
foreign	muscle sous-épineux	fra	
entry	Unterzungendrüse	0	
orth	Unterzungendrüse	deu	
foreign	glande sublinguale	fra	
entry	Unterbinden	0	
orth	Unterbinden	deu	
entry	Unterbindung	0	
orth	Unterbindung	deu	
foreign	ligature	fra	
entry	Unterdrückung	0	
orth	Unterdrückung	deu	
foreign	suppression	fra	
entry	Unterlaufen	0	
orth	Unterlaufen	deu	
foreign	extravasation	fra	
entry	Unterlaufung	0	
orth	Unterlaufung	deu	
foreign	ecchymose	fra	
entry	Untersuchung	0	
orth	Untersuchung	deu	
foreign	exploration	fra	
entry	Uranlage	0	
orth	Uranlage	deu	
pb	1763	1777	
entry	Urbewohner	0	
orth	Urbewohner	deu	
foreign	autochthone	fra	
entry	Ursache	0	
orth	Ursache	deu	
foreign	cause	fra	
entry	Ursprung	0	
orth	Ursprung	deu	
foreign	naissance	fra	
foreign	origine	fra	
entry	Ursprünglich	0	
orth	Ursprünglich	deu	
foreign	primitif	fra	
entry	Urstoff	0	
orth	Urstoff	deu	
foreign	élément	fra	
entry	Urbarmachung	0	
orth	Urbarmachung	deu	
foreign	défrichement	fra	
entry	Urtheil	0	
orth	Urtheil	deu	
foreign	jugement	fra	
entry	Uterusinfarkt	0	
orth	Uterusinfarkt	deu	
foreign	métremphraxis	fra	
entry	Vehikel	0	
orth	Vehikel	deu	
foreign	véhicule	fra	
entry	Veilchen	0	
orth	Veilchen	deu	
foreign	violette	fra	
entry	Veilchenblau	0	
orth	Veilchenblau	deu	
foreign	violet	fra	
entry	Veitstanz	0	
orth	Veitstanz	deu	
foreign	chorée	fra	
foreign	tarentisme	fra	
entry	Vene	0	
orth	Vene	deu	
foreign	veine	fra	
entry	Venenentzündung	0	
orth	Venenentzündung	deu	
foreign	phlébite	fra	
entry	Venenstein	0	
orth	Venenstein	deu	
foreign	phlébolithe	fra	
entry	Venerisch	0	
orth	Venerisch	deu	
foreign	vénérien	fra	
entry	Venerische Krankheit	0	
orth	Venerische Krankheit	deu	
foreign	syphilis	fra	
foreign	vérole	fra	
entry	Venusberg	0	
orth	Venusberg	deu	
foreign	mont de Vénus	fra	
entry	Verallgemeinerung	0	
orth	Verallgemeinerung	deu	
foreign	généralisation	fra	
entry	Verantwortlichkeit	0	
orth	Verantwortlichkeit	deu	
foreign	responsabilité	fra	
entry	Verästellung	0	
orth	Verästellung	deu	
foreign	ramification	fra	
entry	Verband	0	
orth	Verband	deu	
foreign	bandage	fra	
foreign	déligation	fra	
foreign	épidèse	fra	
entry	Verbiegung	0	
orth	Verbiegung	deu	
foreign	scoliose	fra	
entry	Verbinden	0	
orth	Verbinden	deu	
foreign	pansement	fra	
entry	Verbindung	0	
orth	Verbindung	deu	
foreign	combinaison	fra	
foreign	commissure	fra	
foreign	insertion	fra	
entry	Verbindungstelle	0	
orth	Verbindungstelle	deu	
foreign	symphyse	fra	
entry	Verbrennen	0	
orth	Verbrennen	deu	
foreign	ustion	fra	
entry	Verbrennung	0	
orth	Verbrennung	deu	
foreign	combustion	fra	
entry	Verdichten	0	
orth	Verdichten	deu	
foreign	condenser	fra	
entry	Verdichtung	0	
orth	Verdichtung	deu	
foreign	condensation	fra	
entry	Verdickend	0	
orth	Verdickend	deu	
foreign	incrassant	fra	
entry	Verdrehung	0	
orth	Verdrehung	deu	
foreign	distorsion	fra	
foreign	strabisme	fra	
entry	Verdünnend	0	
orth	Verdünnend	deu	
foreign	délayant	fra	
entry	Verdünnung	0	
orth	Verdünnung	deu	
foreign	dilution	fra	
entry	Verdünnungsmittel	0	
orth	Verdünnungsmittel	deu	
entry	Verdünstung	0	
orth	Verdünstung	deu	
foreign	crapaudine	fra	
entry	Vereinigung	0	
orth	Vereinigung	deu	
foreign	réunion	fra	
entry	Verengerung	0	
orth	Verengerung	deu	
foreign	coarctation	fra	
foreign	rétrécissement	fra	
entry	Vererzung	0	
orth	Vererzung	deu	
foreign	minéralisation	fra	
entry	Verfälschung	0	
orth	Verfälschung	deu	
foreign	falsification	fra	
foreign	adultération	fra	
entry	Verfärbung	0	
orth	Verfärbung	deu	
foreign	métachromatisme	fra	
entry	Verflüchtigung	0	
orth	Verflüchtigung	deu	
foreign	volatilisation	fra	
entry	Verflüssigung	0	
orth	Verflüssigung	deu	
foreign	liquéfaction	fra	
entry	Vergiftung	0	
orth	Vergiftung	deu	
foreign	empoisonnement	fra	
foreign	intoxication	fra	
entry	Verglasung	0	
orth	Verglasung	deu	
foreign	vitrification	fra	
entry	Vergleichend	0	
orth	Vergleichend	deu	
foreign	comparatif	fra	
entry	Vergleichung	0	
orth	Vergleichung	deu	
foreign	comparaison	fra	
entry	Vergrösserung	0	
orth	Vergrösserung	deu	
foreign	grossissement	fra	
entry	Vergrösserungsglas	0	
orth	Vergrösserungsglas	deu	
foreign	loupe	fra	
entry	Verhärtet	0	
orth	Verhärtet	deu	
foreign	induré	fra	
entry	Verhärtung	0	
orth	Verhärtung	deu	
foreign	endurcissement	fra	
foreign	induration	fra	
foreign	sclérose	fra	
entry	Verhütend	0	
orth	Verhütend	deu	
foreign	préventif	fra	
entry	Verklebung	0	
orth	Verklebung	deu	
foreign	agglutination	fra	
entry	Verkohlung	0	
orth	Verkohlung	deu	
foreign	carbonisation	fra	
entry	Verknöcherung	0	
orth	Verknöcherung	deu	
foreign	éburnation	fra	
foreign	ossification	fra	
entry	Verkrustung	0	
orth	Verkrustung	deu	
foreign	incrustation	fra	
entry	Verkürtzung	0	
orth	Verkürtzung	deu	
foreign	rétraction	fra	
entry	Verlängerung	0	
orth	Verlängerung	deu	
foreign	production	fra	
entry	Verlarvt	0	
orth	Verlarvt	deu	
foreign	personné	fra	
entry	Vermehrung	0	
orth	Vermehrung	deu	
foreign	multiplication	fra	
entry	Vernarbung	0	
orth	Vernarbung	deu	
foreign	cicatrisation	fra	
entry	Verquickung	0	
orth	Verquickung	deu	
foreign	amalgame	fra	
foreign	amalgamation	fra	
entry	Verpflanzung	0	
orth	Verpflanzung	deu	
foreign	transplantation	fra	
entry	Verrenkung	0	
orth	Verrenkung	deu	
foreign	luxation	fra	
foreign	entorse	fra	
entry	Verscharren	0	
orth	Verscharren	deu	
foreign	enfouir	fra	
entry	Verschleimung	0	
orth	Verschleimung	deu	
entry	Verschliessend	0	
orth	Verschliessend	deu	
foreign	obturateur	fra	
entry	Verschliessung	0	
orth	Verschliessung	deu	
foreign	oblitération	fra	
foreign	occlusion	fra	
entry	Verschlucken	0	
orth	Verschlucken	deu	
foreign	avaler	fra	
foreign	déglutition	fra	
entry	Verschnitten	0	
orth	Verschnitten	deu	
foreign	châtré	fra	
entry	Verschontbleiben	0	
orth	Verschontbleiben	deu	
foreign	immunité	fra	
entry	Verseifung	0	
orth	Verseifung	deu	
foreign	saponification	fra	
entry	Versteinerung	0	
orth	Versteinerung	deu	
foreign	fossilisation	fra	
entry	Verstopfen	0	
orth	Verstopfen	deu	
foreign	obstruer	fra	
foreign	engorger	fra	
entry	Verstopfung	0	
orth	Verstopfung	deu	
foreign	engorgement	fra	
foreign	engouement	fra	
entry	Verstümmelung	0	
orth	Verstümmelung	deu	
foreign	mutilation	fra	
entry	Versüssen	0	
orth	Versüssen	deu	
foreign	dulcifier	fra	
entry	Verteigung	0	
orth	Verteigung	deu	
foreign	impastation	fra	
entry	Vertheilung	0	
orth	Vertheilung	deu	
foreign	résolution	fra	
entry	Vervielfältigung	0	
orth	Vervielfältigung	deu	
foreign	multiplication	fra	
entry	Verwachsen	0	
orth	Verwachsen	deu	
foreign	soudé	fra	
entry	Verwachsensein	0	
orth	Verwachsensein	deu	
foreign	adhérence	fra	
entry	Verwachsung	0	
orth	Verwachsung	deu	
foreign	soudure	fra	
foreign	adhésion	fra	
foreign	coalescence	fra	
foreign	helcose	fra	
entry	Verwandlung	0	
orth	Verwandlung	deu	
foreign	transmutation	fra	
entry	Verwitterung	0	
orth	Verwitterung	deu	
foreign	déliquescence	fra	
entry	Verwundung	0	
orth	Verwundung	deu	
foreign	vulnération	fra	
entry	Verzehrung	0	
orth	Verzehrung	deu	
foreign	consomption	fra	
entry	Verzerrung	0	
orth	Verzerrung	deu	
foreign	diastrophie	fra	
entry	Verzinnen	0	
orth	Verzinnen	deu	
foreign	étamer	fra	
entry	Verdaulich	0	
orth	Verdaulich	deu	
entry	Verdauung	0	
orth	Verdauung	deu	
foreign	digestion	fra	
entry	Verdauungsbeschwerde	0	
orth	Verdauungsbeschwerde	deu	
foreign	indigestion	fra	
entry	Verdauungschwäche	0	
orth	Verdauungschwäche	deu	
foreign	dyspepsie	fra	
entry	Verdauungsprodukt	0	
orth	Verdauungsprodukt	deu	
foreign	peptone	fra	
entry	Verdauungswerkzeuge	0	
orth	Verdauungswerkzeuge	deu	
entry	Verderbniss	0	
orth	Verderbniss	deu	
foreign	perversion	fra	
foreign	dépravation	fra	
entry	Verdrossenheit	0	
orth	Verdrossenheit	deu	
foreign	morosité	fra	
entry	Verhältniss	0	
orth	Verhältniss	deu	
foreign	proportion	fra	
entry	Verhaltung	0	
orth	Verhaltung	deu	
foreign	rétention	fra	
entry	Verletzung	0	
orth	Verletzung	deu	
foreign	lésion	fra	
entry	Verlust	0	
orth	Verlust	deu	
foreign	perte	fra	
entry	Vernunft	0	
orth	Vernunft	deu	
foreign	raison	fra	
entry	Verordnung	0	
orth	Verordnung	deu	
foreign	ordonnance	fra	
entry	Verrichtung	0	
orth	Verrichtung	deu	
foreign	fonction	fra	
entry	Verschiedenartig	0	
orth	Verschiedenartig	deu	
foreign	hétérogène	fra	
entry	Verständniss	0	
orth	Verständniss	deu	
foreign	entendement	fra	
entry	Versuch	0	
orth	Versuch	deu	
foreign	essai	fra	
entry	Vieharznei	0	
orth	Vieharznei	deu	
entry	Viehfliege	0	
orth	Viehfliege	deu	
foreign	taon	fra	
entry	Viehseuche	0	
orth	Viehseuche	deu	
foreign	épizootie	fra	
entry	Vielblumig	0	
orth	Vielblumig	deu	
foreign	multiflore	fra	
foreign	polyanthe	fra	
entry	Vielbrüderig	0	
orth	Vielbrüderig	deu	
foreign	polyadelphe	fra	
entry	Vielesser	0	
orth	Vielesser	deu	
foreign	polyphage	fra	
entry	Vielfächerig	0	
orth	Vielfächerig	deu	
foreign	loculé	fra	
foreign	multiloculaire	fra	
entry	Vielharnen	0	
orth	Vielharnen	deu	
foreign	polyurie	fra	
entry	Vielkapselig	0	
orth	Vielkapselig	deu	
foreign	multicapsulaire	fra	
entry	Vielklappig	0	
orth	Vielklappig	deu	
foreign	multivalvé	fra	
entry	Viellappig	0	
orth	Viellappig	deu	
foreign	multilobé	fra	
entry	Vielmännerig	0	
orth	Vielmännerig	deu	
foreign	polyandre	fra	
entry	Vielspaltig	0	
orth	Vielspaltig	deu	
foreign	multifide	fra	
entry	Vielstengelig	0	
orth	Vielstengelig	deu	
foreign	multicaule	fra	
entry	Vieltheilig	0	
orth	Vieltheilig	deu	
foreign	multiparti	fra	
entry	Vierblätterig	0	
orth	Vierblätterig	deu	
foreign	tétraphylle	fra	
entry	VeireckigViereckig	0	
orth	Viereckig	deu	
foreign	carré	fra	
entry	Vierflügelig 	0	
orth	Vierflügelig	deu	
foreign	tétraptère	fra	
entry	Vierfüssig	0	
orth	Vierfüssig	deu	
foreign	tétrapode	fra	
entry	Vierfüssler	0	
orth	Vierfüssler	deu	
foreign	quadrupède	fra	
entry	Vierhänder	0	
orth	Vierhänder	deu	
foreign	quadumane	fra	
entry	Vierhügel	0	
orth	Vierhügel	deu	
entry	Vierkronenblätterig	0	
orth	Vierkronenblätterig	deu	
foreign	tétrapétale	fra	
entry	Viermächtig	0	
orth	Viermächtig	deu	
foreign	tétradyname	fra	
entry	Viermännerig	0	
orth	Viermännerig	deu	
foreign	tétrandre	fra	
entry	Viertägiges Fieber	0	
orth	Viertägiges Fieber	deu	
foreign	fièvre quarte	fra	
entry	Vierweiberig	0	
orth	Vierweiberig	deu	
foreign	tétragyne	fra	
entry	Vierzehig	0	
orth	Vierzehig	deu	
foreign	tétradactyle	fra	
entry	Vitriol	0	
orth	Vitriol	deu	
foreign	couperose	fra	
entry	Vogel	0	
orth	Vogel	deu	
foreign	oiseau	fra	
entry	Vogelbeerbaum	0	
orth	Vogelbeerbaum	deu	
foreign	sorbier	fra	
entry	Vogelkirschbaum	0	
orth	Vogelkirschbaum	deu	
foreign	merisier	fra	
entry	Vogelknöterich	0	
orth	Vogelknöterich	deu	
foreign	renouée	fra	
entry	Vogelkunde	0	
orth	Vogelkunde	deu	
foreign	ornithologie	fra	
entry	Vogellaus	0	
orth	Vogellaus	deu	
foreign	liothé	fra	
entry	Vogelleim	0	
orth	Vogelleim	deu	
foreign	glu	fra	
entry	Vogelmilch	0	
orth	Vogelmilch	deu	
foreign	ornithogale	fra	
entry	Voll	0	
orth	Voll	deu	
foreign	plein	fra	
entry	Vollblut	0	
orth	Vollblut	deu	
foreign	pur sang	fra	
entry	Vollblütigkeit	0	
orth	Vollblütigkeit	deu	
foreign	polyhémie	fra	
entry	Vollheit	0	
orth	Vollheit	deu	
foreign	réplétion	fra	
entry	Vollsaftigkeit	0	
orth	Vollsaftigkeit	deu	
foreign	pléthore	fra	
foreign	plénitude	fra	
entry	Voraussetzung	0	
orth	Voraussetzung	deu	
foreign	hypothèse	fra	
entry	Vorbereitend	0	
orth	Vorbereitend	deu	
foreign	prédisposant	fra	
entry	Vorbeugend	0	
orth	Vorbeugend	deu	
foreign	préventif	fra	
entry	Vorbeuger	0	
orth	Vorbeuger	deu	
foreign	pronateur	fra	
entry	Vorbeugung	0	
orth	Vorbeugung	deu	
foreign	pronation	fra	
foreign	prophylaxie	fra	
entry	Vorgebeugt	0	
orth	Vorgebeugt	deu	
foreign	simulé	fra	
entry	Vorbote	0	
orth	Vorbote	deu	
foreign	précurseur	fra	
entry	Vorderarm	0	
orth	Vorderarm	deu	
foreign	avant-bras	fra	
entry	Vorderbug	0	
orth	Vorderbug	deu	
foreign	paleron	fra	
entry	Vorderfuss	0	
orth	Vorderfuss	deu	
foreign	métatarse	fra	
entry	Vorderkopf	0	
orth	Vorderkopf	deu	
foreign	sinciput	fra	
entry	Vorfall	0	
orth	Vorfall	deu	
foreign	procidence	fra	
entry	Vorgebirge	0	
orth	Vorgebirge	deu	
foreign	promontoire	fra	
entry	Vorgreifend	0	
orth	Vorgreifend	deu	
foreign	anticipant	fra	
entry	Vorhand	0	
orth	Vorhand	deu	
foreign	avant-main	fra	
entry	Vorhaut	0	
orth	Vorhaut	deu	
foreign	prépuce	fra	
entry	Vorhautband	0	
orth	Vorhautband	deu	
foreign	frein	fra	
entry	Vorhautentzündung	0	
orth	Vorhautentzündung	deu	
foreign	posthite	fra	
entry	Vorhof	0	
orth	Vorhof	deu	
foreign	vestibule	fra	
foreign	oreillette	fra	
entry	Vorkammer	0	
orth	Vorkammer	deu	
foreign	oreillette	fra	
entry	Vorkeim	0	
orth	Vorkeim	deu	
foreign	préembryon	fra	
entry	Vorläufer	0	
orth	Vorläufer	deu	
foreign	prodrome	fra	
entry	Vormagen	0	
orth	Vormagen	deu	
foreign	jabot	fra	
entry	Vorsatz	0	
orth	Vorsatz	deu	
foreign	prothèse	fra	
entry	Vorsprung	0	
orth	Vorsprung	deu	
foreign	protubérance	fra	
entry	Vorurtheil	0	
orth	Vorurtheil	deu	
foreign	préjugé	fra	
entry	Vorderhaupt	0	
orth	Vorderhaupt	deu	
foreign	sinciput	fra	
entry	Vorsteherdrüse	0	
orth	Vorsteherdrüse	deu	
foreign	prostate	fra	
entry	Vorsteherdrüsenentzündung	0	
orth	Vorsteherdrüsenentzündung	deu	
foreign	prostatite	fra	
entry	Vorwärtsbeugung	0	
orth	Vorwärtsbeugung	deu	
foreign	pronation	fra	
entry	Wabenkopfgrind	0	
orth	Wabenkopfgrind	deu	
foreign	favus	fra	
entry	Wachholder	0	
orth	Wachholder	deu	
foreign	genévrier	fra	
entry	Wachholderharz	0	
orth	Wachholderharz	deu	
foreign	sandaraque	fra	
entry	Wachs	0	
orth	Wachs	deu	
foreign	cire	fra	
entry	Wachsartig	0	
orth	Wachsartig	deu	
foreign	cérumineux	fra	
entry	Wachsdrüsen	0	
orth	Wachsdrüsen	deu	
entry	Wachsgrind	0	
orth	Wachsgrind	deu	
foreign	favus	fra	
entry	Wachsröhrchen	0	
orth	Wachsröhrchen	deu	
foreign	bougie de cire	fra	
entry	Wachssalbe	0	
orth	Wachssalbe	deu	
foreign	cérat	fra	
entry	Wachsthum	0	
orth	Wachsthum	deu	
foreign	croissance	fra	
foreign	accroissement	fra	
entry	Wade	0	
orth	Wade	deu	
foreign	mollet	fra	
entry	Wadenbein	0	
orth	Wadenbein	deu	
foreign	péroné	fra	
entry	Wadenmuskel	0	
orth	Wadenmuskel	deu	
foreign	muscle péronier	fra	
pb	1764	1778	
entry	Wägbar	0	
orth	Wägbar	deu	
foreign	pondérable	fra	
entry	Wage	0	
orth	Wage	deu	
foreign	balance	fra	
entry	Wägen	0	
orth	Wägen	deu	
foreign	pesage	fra	
entry	Wahlverwandschaft	0	
orth	Wahlverwandschaft	deu	
foreign	affinité	fra	
entry	Wahnsinn	0	
orth	Wahnsinn	deu	
foreign	vésanie	fra	
entry	Wahrnehmung	0	
orth	Wahrnehmung	deu	
foreign	perception	fra	
entry	Wahrsagen	0	
orth	Wahrsagen	deu	
foreign	sortilège	fra	
entry	Walderbse	0	
orth	Walderbse	deu	
foreign	orobe	fra	
entry	Waldesel	0	
orth	Waldesel	deu	
foreign	onagre	fra	
entry	Waldmeister	0	
orth	Waldmeister	deu	
foreign	aspérule	fra	
entry	Waldrebe	0	
orth	Waldrebe	deu	
foreign	clématite	fra	
entry	Wallfisch	0	
orth	Wallfisch	deu	
foreign	baleine	fra	
entry	Wallrath	0	
orth	Wallrath	deu	
foreign	spermaceti	fra	
entry	Walzenförmig	0	
orth	Walzenförmig	deu	
foreign	cylindrique	fra	
entry	Wand	0	
orth	Wand	deu	
foreign	paroi	fra	
entry	Wandbein	0	
orth	Wandbein	deu	
foreign	os pariétal	fra	
entry	Wanderflechte	0	
orth	Wanderflechte	deu	
entry	Wandernd	0	
orth	Wandernd	deu	
foreign	serpigineux	fra	
entry	Wanderung	0	
orth	Wanderung	deu	
foreign	migration	fra	
entry	Wange	0	
orth	Wange	deu	
foreign	joue	fra	
entry	Wangenbein	0	
orth	Wangenbein	deu	
foreign	os malaire	fra	
entry	Wangenmuskel	0	
orth	Wangenmuskel	deu	
foreign	muscle zygomatique	fra	
entry	Wanze	0	
orth	Wanze	deu	
foreign	punaise	fra	
entry	Wärme	0	
orth	Wärme	deu	
foreign	chaleur	fra	
entry	Wärmegrad	0	
orth	Wärmegrad	deu	
foreign	température	fra	
entry	Wärmeleitend	0	
orth	Wärmeleitend	deu	
foreign	diathermane	fra	
entry	Wärmemesser	0	
orth	Wärmemesser	deu	
foreign	calorimètre	fra	
