object			
volume	07399	Castelli	1746
orth	PHILTRUM		
foreign	Sihr	ara	
foreign	Sahara	ara	
foreign	φίλτρον	grc	
foreign	Philtre	fra	
foreign	Poison pour faire aimer	fra	
foreign	Breuvage d’amour	fra	
foreign	Veleno per farsi amare	ita	
entry	PHLEBOTOMIA, VENAESECTIO	0	
orth	PHLEBOTOMIA		
orth	VENAESECTIO		
foreign	Bazag	ara	
foreign	Fazd	ara	
foreign	Hecazah	heb	
foreign	φλεβοτομία	grc	
foreign	Saignée	fra	
foreign	Sanguigna	ita	
entry	PHLEBOTOMUS	0	
orth	PHLEBOTOMUS		
foreign	Mibazag	ara	
foreign	Fazzad	ara	
foreign	Kizai	heb	
foreign	φλεβότομος	grc	
foreign	Lancette	fra	
foreign	Lancetta	ita	
entry	PHLEGMA, PITUITA	0	
orth	PHLEGMA		
orth	PITUITA		
foreign	Cham	ara	
foreign	Lebhanah	heb	
foreign	φλέγμα	grc	
foreign	Phlegme	fra	
foreign	Flemma	ita	
entry	PHLEGMAGOOUM	0	
orth	PHLEGMAGOOUM		
foreign	φλεγμαγωγὸν	grc	
foreign	Phlegmagogue	fra	
foreign	Flemmagogo	ita	
entry	PHOENIGMUS	0	
orth	PHOENIGMUS		
foreign	Ahmar	ara	
foreign	φοινιγμὸς	grc	
foreign	Faire rouge	fra	
foreign	Fare rosso	ita	
entry	PHRENITIS	0	
orth	PHRENITIS		
foreign	Birsen	ara	
foreign	Sirsen	ara	
foreign	Carabitus	ara	
foreign	φρενῖτις	grc	
foreign	Phrénésie	fra	
foreign	Frenesia	ita	
entry	PHTHIRIASIS, MORBUS PEDICULARIS	0	
orth	PHTHIRIASIS		
orth	MORBUS PEDICULARIS		
foreign	Camla	ara	
foreign	Mucammal	ara	
foreign	Kimlin	ara	
foreign	φθειρίασις	grc	
foreign	Maladie pédiculaire	fra	
foreign	Pidocchiosità	ita	
entry	PHTHISIS, PHTHISICUS	0	
orth	PHTHISIS		
orth	PHTHISICUS		
foreign	Zell	ara	
foreign	Mazlul	ara	
foreign	Sall	ara	
foreign	Massul	ara	
foreign	lllat assel	ara	
foreign	Alil assel	ara	
foreign	Tsimuc	heb	
foreign	Schachaphi	heb	
foreign	φθίσις	grc	
foreign	Phthisie	fra	
foreign	Ulcération des poulmons	fra	
foreign	Tisichezza	ita	
foreign	Tisico	ita	
pb	p. 782		
entry	PIA MATER	0	
orth	PIA MATER		
foreign	Maschimi	ara	
foreign	ὑμὴν λεπτὸς	grc	
foreign	Membrane mince du cerveau	fra	
foreign	Pia Madre	ita	
entry	PILULAE	0	
orth	PILULAE		
foreign	Habbat	ara	
foreign	καταπότια	grc	
foreign	Pilules	fra	
foreign	Pilole	ita	
entry	PILUS	0	
orth	PILUS		
foreign	Vabra	ara	
foreign	Saar	ara	
foreign	Saar	heb	
foreign	Scarah	heb	
foreign	Schear	heb	
foreign	θρὶξ	grc	
foreign	Poil	fra	
foreign	Pelo	ita	
entry	PINGUEDO, PINGUIS	0	
orth	PINGUEDO		
orth	PINGUIS		
foreign	Gilla	ara	
foreign	Gallil	ara	
foreign	Dasuma	ara	
foreign	Dasem	ara	
foreign	Vadaq	ara	
foreign	Muvadaq	ara	
foreign	Deschen	heb	
foreign	Daschen	heb	
foreign	Chesebh	heb	
foreign	Schemen	heb	
foreign	Schamea	heb	
foreign	Duhen	heb	
foreign	Dahen	heb	
foreign	λίπος	grc	
foreign	λιπαρότης	grc	
foreign	λιπαρὸς	grc	
foreign	Graisse	fra	
foreign	Gras	fra	
foreign	Grassezza	ita	
foreign	Grasso	ita	
entry	PISTILLUM	0	
orth	PISTILLUM		
foreign	Marzaba	ara	
foreign	Mudacca	ara	
foreign	Jed. almaharas	ara	
foreign	Gras	ara	
foreign	Madoc	heb	
foreign	ὕπερος	grc	
foreign	ὕπερον	grc	
foreign	Pilon de mortier	fra	
foreign	Pistello da mortajo	ita	
entry	PITUITA, Phlegma	0	
orth	PITUITA		
orth	Phlegma		
entry	PIX	0	
orth	PIX		
foreign	Char	ara	
foreign	Chir	ara	
foreign	Zeft	ara	
foreign	Alkitran	ara	
foreign	Churrut	ara	
foreign	Zephet	heb	
foreign	Copher	heb	
foreign	πίσσα	grc	
foreign	Poix	fra	
foreign	Pece	ita	
entry	PLACENTA	0	
orth	PLACENTA		
foreign	Caach	ara	
foreign	Chalah	heb	
foreign	Ugah	heb	
foreign	Uggah	heb	
foreign	Geritfah	heb	
foreign	Lebhibah	heb	
foreign	πλακοῦς	grc	
foreign	Gâteau	fra	
foreign	Tarte	fra	
foreign	Foccaija	ita	
foreign	Torta	ita	
entry	PLANTA	0	
orth	PLANTA		
foreign	Benat	ara	
foreign	Nebat	ara	
foreign	Gars	ara	
foreign	Nulita	ara	
foreign	Nacla	ara	
foreign	Bannat	heb	
foreign	Natah	heb	
foreign	Schetilim	heb	
foreign	φυτὸν	grc	
foreign	Plante	fra	
foreign	Pianta	ita	
entry	PLANTA PEDIS	0	
orth	PLANTA PEDIS		
foreign	Alselament	ara	
foreign	Caph	heb	
foreign	Masrek haregel	heb	
foreign	πέλμα	grc	
foreign	πεδίον	grc	
foreign	Plante du pié	fra	
foreign	Pianta del Piede	ita	
entry	PLENITUDO, PLENUS	0	
orth	PLENITUDO		
orth	PLENUS		
foreign	Imb tili	ara	
foreign	Mali	ara	
foreign	Melo	heb	
foreign	Male	heb	
foreign	πλῆθος	grc	
foreign	πληθῶρα	grc	
foreign	Plénitude	fra	
foreign	Plein	fra	
foreign	Pienezza	ita	
foreign	Pieno	ita	
entry	PLEURITIS, PLEURITICUS	0	
orth	PLEURITIS		
orth	PLEURITICUS		
foreign	Birsen Sosati	ara	
foreign	Vaga algenb	ara	
foreign	Hubivaga algenb	ara	
foreign	Schafzaa	ara	
foreign	Ghebel	heb	
foreign	Hazad	heb	
foreign	πλευρῖτις	grc	
foreign	πλευριτικὸς	grc	
foreign	Pleurésie	fra	
foreign	Pontura di fianchi	ita	
entry	PLICA	0	
orth	PLICA		
foreign	Farda	ara	
foreign	Taja	ara	
foreign	Tachbil	ara	
foreign	Alschaar	ara	
foreign	πλοκὴ	grc	
foreign	Pli	fra	
foreign	Pliement	fra	
foreign	Plissure	fra	
foreign	Piega	ita	
foreign	Crespa	ita	
entry	PLUMΒUM USTUM	0	
orth	PLUMΒUM USTUM		
foreign	Merdesengi	ara	
foreign	μόλυβδος κεκαυμένος	grc	
foreign	Plomb brûlé	fra	
foreign	Piombo brusciato	ita	
entry	PODAGRA, ARTHRITIS	0	
orth	PODAGRA		
orth	ARTHRITIS		
foreign	Salaa	ara	
foreign	πόδαγρα	grc	
foreign	Goutte aux piés	fra	
foreign	Podagra	ita	
foreign	Gotta	ita	
entry	POLLEX	0	
orth	POLLEX		
foreign	Buhan	ara	
foreign	Bohen	heb	
foreign	Alion	heb	
foreign	Gudal	heb	
foreign	Zecapha	heb	
foreign	Ezebba hagam	heb	
foreign	ἀντίχειρ	grc	
foreign	Pouce	fra	
foreign	Dito grasso	ita	
foreign	Pollice	ita	
entry	POLLUTIO NOCTURNA	0	
orth	POLLUTIO NOCTURNA		
foreign	Heis lhtelem	ara	
foreign	ἐξονείρωσις	grc	
foreign	Flux de semence de nuit	fra	
foreign	Flusso del seme notturno	ita	
entry	POLYPUS	0	
orth	POLYPUS		
foreign	Alarhab	ara	
foreign	Arbiam	ara	
foreign	Cassanum	ara	
foreign	Arnaban	ara	
foreign	πόλυπος	grc	
foreign	Polpe	fra	
foreign	Poupe	fra	
foreign	Polype	fra	
foreign	Polpo	ita	
foreign	Polpa del naso	ita	
entry	PONDUS	0	
orth	PONDUS		
foreign	Alsacrugia	ara	
foreign	Vazan	ara	
foreign	Mizin	ara	
foreign	Tecal	ara	
foreign	Ticle	ara	
foreign	Mischgal	heb	
foreign	Netel	heb	
foreign	Manch	heb	
foreign	Masah	heb	
foreign	σταθμὸς	grc	
foreign	βάρος	grc	
foreign	Poids	fra	
foreign	Pesanteur	fra	
foreign	Peso	ita	
entry	POPLES	0	
orth	POPLES		
foreign	Rocba	ara	
foreign	Rocube	ara	
foreign	Berek	heb	
foreign	Arcuba	heb	
foreign	ἰγνὺς	grc	
foreign	ἰγνύη	grc	
foreign	κώληψ	grc	
foreign	Jarret	fra	
foreign	Garleto	ita	
foreign	Piegattura della gamba	ita	
entry	PORPHYRITES LAPIS	0	
orth	PORPHYRITES LAPIS		
foreign	Rachâma ahmar	ara	
foreign	Bahat	heb	
foreign	πορφυρίτης	grc	
foreign	Marbre rouge	fra	
foreign	Porfido	ita	
entry	POTUS	0	
orth	POTUS		
foreign	Tardia	ara	
foreign	Secu	ara	
foreign	Schikkni	heb	
foreign	πόμα	grc	
foreign	Boire	fra	
foreign	Boisson	fra	
foreign	Cosa da bere	ita	
entry	PRAEFOCATIO MATRICIS	0	
orth	PRAEFOCATIO MATRICIS		
foreign	Comac	ara	
foreign	Ichtinac alraham	ara	
foreign	Machnaca alzifac	ara	
foreign	Machanac harechem	heb	
foreign	πνὶξ ὑστερικὴ	grc	
foreign	Suffocation de la matrice	fra	
foreign	Affocamento della matrice	ita	
entry	PRAEPUTIUM	0	
orth	PRAEPUTIUM		
foreign	Arla	ara	
foreign	Calfa	ara	
foreign	Arelatah	heb	
foreign	Merachak	heb	
foreign	πόσθη	grc	
foreign	Prépuce	fra	
foreign	Prepuzio	ita	
entry	PRAESERVATIO	0	
orth	PRAESERVATIO		
foreign	Charaz	ara	
foreign	Tichraz	ara	
foreign	Ahtiras	ara	
foreign	Préservation	fra	
foreign	Preservazione	ita	
entry	PRIAPISMUS, SATYRIASIS	0	
orth	PRIAPISMUS		
orth	SATYRIASIS		
foreign	Ferismus	ara	
foreign	Thersinus	ara	
foreign	Samus	ara	
foreign	πριαπισμὸς	grc	
foreign	σατυρίασις	grc	
foreign	Priapisme	fra	
foreign	Satyriasie	fra	
foreign	Priapismo	ita	
foreign	Satiriasia	ita	
entry	PROGNOSTICUM	0	
orth	PROGNOSTICUM		
foreign	Hiseb	ara	
foreign	Cahin	ara	
foreign	Ichan	ara	
foreign	Nubuah	ara	
foreign	Nebuah	heb	
foreign	προγνωστικὸν	grc	
foreign	Pronostic	fra	
foreign	Prédiction	fra	
foreign	Pronostico	ita	
entry	PRURITUS	0	
orth	PRURITUS		
foreign	Sarc	ara	
foreign	Hacc	ara	
foreign	Hacac	ara	
foreign	Ukil	ara	
foreign	κνησμὸς	grc	
foreign	Démangeaison	fra	
foreign	Pizzicore	ita	
foreign	Voglia di grattarsi	ita	
entry	PTISANA HORDEI	0	
orth	PTISANA HORDEI		
foreign	Kisch	ara	
foreign	Akescen	ara	
foreign	Dischischmin. Seheir	ara	
foreign	Gesire	heb	
foreign	Scheorim	heb	
foreign	πτισσάνη	grc	
foreign	Ptisane	fra	
foreign	Tisane d’orge	fra	
foreign	Ptisana	ita	
foreign	Sugo d’orzo colla scorza	ita	
entry	PUBES, OS PUBIS	0	
orth	PUBES		
orth	OS PUBIS		
foreign	Rachaba	ara	
foreign	Zub	ara	
foreign	ἤβη	grc	
foreign	ὀστέον ἥβης	grc	
foreign	Lanugine	ita	
entry	PUDENDA	0	
orth	PUDENDA		
foreign	Zubub	ara	
foreign	Aurat	ara	
foreign	Mebusohim	heb	
foreign	Erevah	heb	
foreign	Bachatin	heb	
foreign	αἰδοῖα	grc	
foreign	Parties honteuses	fra	
foreign	Parti vergognose	ita	
entry	PUDOR, VERECUNDIA	0	
orth	PUDOR		
orth	VERECUNDIA		
foreign	Tahfar	ara	
foreign	Chischma	ara	
foreign	Boscha	heb	
foreign	Boschet	heb	
foreign	Buschna	heb	
foreign	Baschena	heb	
foreign	Tsenua	heb	
foreign	αἰδὼς	grc	
foreign	Honte	fra	
foreign	Vergogna	ita	
entry	PUERPERA	0	
orth	PUERPERA		
foreign	Veleda	ara	
foreign	Joida	heb	
foreign	λεχὼ	grc	
foreign	Accouchée	fra	
foreign	Donna di parto	ita	
entry	PULMO	0	
orth	PULMO		
foreign	Rihe	ara	
foreign	Ria	ara	
foreign	Kich	ara	
foreign	πνεύμον	grc	
foreign	Poulmon	fra	
foreign	Polmone	ita	
entry	PULS, PULMENTUM	0	
orth	PULS		
orth	PULMENTUM		
foreign	Idim	ara	
foreign	Harisa	ara	
foreign	Tabich	ara	
foreign	Sahina	ara	
foreign	Nazid	heb	
foreign	κρίμνος	grc	
foreign	ἀθαίρα	grc	
foreign	Fait de Farine	fra	
foreign	Bouillie	fra	
foreign	Pulte	ita	
foreign	Menestra	ita	
entry	PULSUS	0	
orth	PULSUS		
foreign	Nahad	ara	
foreign	Nafd	ara	
foreign	Paam	heb	
foreign	Dephek	heb	
foreign	σφυγμὸς	grc	
foreign	Pouls	fra	
foreign	Battimento	ita	
entry	PULVIS	0	
orth	PULVIS		
foreign	Suffuf	ara	
foreign	Ugitur	ara	
foreign	Darira	ara	
foreign	Gobar	ara	
foreign	Avak	heb	
foreign	Aphar	heb	
foreign	Gusch	heb	
foreign	Schahat	heb	
foreign	κόνις	grc	
foreign	Poudre	fra	
foreign	Poussiére	fra	
foreign	Polvere	ita	
pb	p. 783		
entry	PUMEX	0	
orth	PUMEX		
foreign	Chaisur	ara	
foreign	Fanec	ara	
foreign	Hagaralhamin	ara	
foreign	κισσηρὶς	grc	
foreign	Pierre ponce	fra	
foreign	Pumice	ita	
entry	PUPILLA	0	
orth	PUPILLA		
foreign	Hadac alain	ara	
foreign	Bavah	heb	
foreign	Charuds	heb	
foreign	Gilgul	heb	
foreign	Ischon	heb	
foreign	κόρη	grc	
foreign	Prunelle de l’œil	fra	
foreign	Pupilla dell’occhio	ita	
entry	PURGANS	0	
orth	PURGANS		
foreign	Munaqui	ara	
foreign	καθαρκτικὸν	grc	
foreign	Purgeant	fra	
foreign	Médicament qui purge	fra	
foreign	Medicamento purgante	ita	
entry	PURGATIO	0	
orth	PURGATIO		
foreign	Mushil	ara	
foreign	Tohar	heb	
foreign	Kennischa	heb	
foreign	κάθαρσις	grc	
foreign	Purgation	fra	
foreign	Purgazione	ita	
entry	PURIFICATIO	0	
orth	PURIFICATIO		
foreign	Tathir	ara	
foreign	Tanquia	ara	
foreign	Bar	heb	
foreign	καθαροποίησις	grc	
foreign	Purification	fra	
foreign	Purificazione	ita	
entry	PURPURA	0	
orth	PURPURA		
foreign	Istabac	ara	
foreign	Argaman	heb	
foreign	Margaman	heb	
foreign	πορφύρα	grc	
foreign	Pourpre	fra	
foreign	Porpora	ita	
entry	PUS	0	
orth	PUS		
foreign	Midda	ara	
foreign	Sadid	ara	
foreign	Magla	heb	
foreign	πύον	grc	
foreign	Boue	fra	
foreign	Ordure	fra	
foreign	Marza	ita	
foreign	Lordura	ita	
entry	PUSTULA, PAPULA	0	
orth	PUSTULA		
orth	PAPULA		
foreign	Bothor	ara	
foreign	Sahafati	ara	
foreign	Balchiati	ara	
foreign	Saphahat	heb	
foreign	Bohac	heb	
foreign	Cathita	heb	
foreign	φλυκτὶς	grc	
foreign	φλύκταινα	grc	
foreign	Pustule	fra	
foreign	Ampoule	fra	
foreign	Brossola	ita	
entry	PUTREDO	0	
orth	PUTREDO		
foreign	Tacrich	ara	
foreign	Afuna	ara	
foreign	Taafin	ara	
foreign	Racath	heb	
foreign	Ricathon	heb	
foreign	σηπεδὼν	grc	
foreign	Pourriture	fra	
foreign	Putredine	ita	
entry	PUTREFACTIO	0	
orth	PUTREFACTIO		
foreign	Chamg	ara	
foreign	Taafin	ara	
foreign	lphusch	heb	
foreign	κατάσηψις	grc	
foreign	Putréfaction	fra	
foreign	Putrefazzione	ita	
entry	PYXIS	0	
orth	PYXIS		
foreign	Schatipha	ara	
foreign	Ichusphan	heb	
foreign	πύξις	grc	
foreign	Boite	fra	
foreign	Cassette	fra	
foreign	Bussetta	ita	
foreign	Bossoletta	ita	
entry	QUARTANA FEBRIS	0	
orth	QUARTANA FEBRIS		
foreign	Rebbâ	ara	
foreign	Rebiah	heb	
foreign	τεταρταῖος πυρετὸς	grc	
foreign	Fiévre Quarte	fra	
foreign	Quartana	ita	
entry	QUIES	0	
orth	QUIES		
foreign	Hudna	ara	
foreign	Razane	ara	
foreign	Sucum	ara	
foreign	Tafschal	ara	
foreign	Dam	heb	
foreign	Manoah	heb	
foreign	Schabbaton	heb	
foreign	Scheket	heb	
foreign	ἡσυχία	grc	
foreign	Repos	fra	
foreign	Quiete	ita	
foreign	Reposo	ita	
entry	QUOTIDIANA FEBRIS	0	
orth	QUOTIDIANA FEBRIS		
foreign	Humi aljaum	ara	
foreign	Antar telhos	ara	
foreign	ἀμφημερινὸς πυρετὸς	grc	
foreign	Fiévre qui prend tous les jours	fra	
foreign	Quotidiana	ita	
foreign	Cotidiana	ita	
entry	RABIES	0	
orth	RABIES		
foreign	Rialcalbe	ara	
foreign	λύσσα	grc	
foreign	λύττα	grc	
foreign	Rage	fra	
foreign	Rabbia	ita	
entry	RADIX	0	
orth	RADIX		
foreign	Baragen	ara	
foreign	Asis	ara	
foreign	Scheresch	heb	
foreign	Icar	heb	
foreign	ῥίζα	grc	
foreign	Racine	fra	
foreign	Radice	ita	
entry	RANA	0	
orth	RANA		
foreign	Dafta	ara	
foreign	Althaheul	ara	
foreign	Zab	heb	
foreign	Mascar	heb	
foreign	βάτραχος	grc	
foreign	Grenouille	fra	
foreign	Ranocchio	ita	
foreign	Rana	ita	
entry	RANCIDUS	0	
orth	RANCIDUS		
foreign	Mutarrac	ara	
foreign	σαπρὸς	grc	
foreign	Ranci	fra	
foreign	Chansi	fra	
foreign	Rancio	ita	
foreign	Rancido	ita	
entry	RASURA	0	
orth	RASURA		
foreign	Guraga	ara	
foreign	Nesare	ara	
foreign	Halsa	ara	
foreign	Garera	heb	
foreign	Tasporeth	heb	
foreign	ξυσμὸς	grc	
foreign	Raclure	fra	
foreign	Rasura	ita	
entry	RAUCEDO, RAUCUS	0	
orth	RAUCEDO		
orth	RAUCUS		
foreign	Tabahboh	ara	
foreign	Mubabhah	ara	
foreign	Bichah	heb	
foreign	βράγχος	grc	
foreign	βραγχώδης	grc	
foreign	Enrouement	fra	
foreign	Enroué	fra	
foreign	Rauque	fra	
foreign	Raucità	ita	
foreign	Rauco	ita	
entry	RECIDIVA	0	
orth	RECIDIVA		
foreign	ὑποστραφὴ	grc	
foreign	Recidive	fra	
foreign	Rechute de maladie	fra	
foreign	Ritirata	ita	
entry	REMEDIUM	0	
orth	REMEDIUM		
foreign	Devi	ara	
foreign	Advia	ara	
foreign	Tab	ara	
foreign	On	ara	
foreign	Un	ara	
foreign	Muana	ara	
foreign	Rephuac	heb	
foreign	Aruc	heb	
foreign	Asut	heb	
foreign	Asu	heb	
foreign	Asjah	heb	
foreign	βοήθημα	grc	
foreign	ἄκος	grc	
foreign	Reméde	fra	
foreign	Remedio	ita	
entry	RENES	0	
orth	RENES		
foreign	Kulie	ara	
foreign	Kelit	ara	
foreign	Kelitin	ara	
foreign	Kelajoth	heb	
foreign	Tuchot	heb	
foreign	νεφροὶ	grc	
foreign	Reins	fra	
foreign	Rognons	fra	
foreign	Reni	ita	
foreign	Rognoni	ita	
entry	RESPIRATIO	0	
orth	RESPIRATIO		
foreign	Raha	ara	
foreign	Istirah	ara	
foreign	Revach	heb	
foreign	ἀναπνοὴ	grc	
foreign	Respiration	fra	
foreign	Respirazione	ita	
entry	RESTAURATIO, RESTITUTIO	0	
orth	RESTAURATIO		
orth	RESTITUTIO		
foreign	Giemar	ara	
foreign	Chilefa	ara	
foreign	Radd	ara	
foreign	Radda	ara	
foreign	Schubhah	heb	
foreign	Teschubhah	heb	
foreign	ἀνασκευασμὸς	grc	
foreign	Restauration	fra	
foreign	Restitution	fra	
foreign	Restaurazione	ita	
foreign	Ristoro	ita	
foreign	Restituzione	ita	
entry	RETE, RETICULUM	0	
orth	RETE		
orth	RETICULUM		
foreign	Nasba	ara	
foreign	Facheh	ara	
foreign	Medsida	ara	
foreign	Sabaca	ara	
foreign	Thorab	ara	
foreign	Tharb	ara	
foreign	Zirbus	ara	
foreign	Rescheth	heb	
foreign	Micmar	heb	
foreign	Macmor	heb	
foreign	Madsud	heb	
foreign	Mokesch	heb	
foreign	Leked	heb	
foreign	Malcodath	heb	
foreign	Cherem	heb	
foreign	Nascbubh	heb	
foreign	δίκτυον	grc	
foreign	Rets	fra	
foreign	Filets	fra	
foreign	Rete	ita	
foreign	Reticello	ita	
entry	RETIFORMIS	0	
orth	RETIFORMIS		
foreign	Rescheth	ara	
foreign	δικτυοειδὴς	grc	
foreign	χοροειδὴς	grc	
foreign	Fait en façon de rets	fra	
foreign	Retiforme	ita	
entry	RHABARBARUM	0	
orth	RHABARBARUM		
foreign	Raveno	ara	
foreign	Ravedseni	ara	
foreign	ῥαβάρβαρον	grc	
foreign	Rhubarbe	fra	
foreign	Rabarbaro	ita	
entry	RHEUMATISMUS, DESTILLATIO	0	
orth	RHEUMATISMUS		
orth	DESTILLATIO		
foreign	ῥευματισμὸς	grc	
foreign	Rhume	fra	
foreign	Flusso	ita	
foreign	Catarro	ita	
entry	RUBINUS	0	
orth	RUBINUS		
foreign	Jacuta hamar	ara	
foreign	Jahar	heb	
foreign	Cadcod	heb	
foreign	Samcan	heb	
foreign	ἄνθραξ	grc	
foreign	Rubi	fra	
foreign	Rubis	fra	
foreign	Rubino	ita	
entry	RUBRICA	0	
orth	RUBRICA		
foreign	Magra	ara	
foreign	Migra	heb	
foreign	Sammanim	heb	
foreign	μίλτος	grc	
foreign	σινωπὶς	grc	
foreign	Terre rouge	fra	
foreign	Rubrica	ita	
foreign	Terra rossa	ita	
entry	RUGAE	0	
orth	RUGAE		
foreign	Abagdan	ara	
foreign	Tacmisch	ara	
foreign	Tacmischa	ara	
foreign	Curischa	ara	
foreign	Curisch	ara	
foreign	Kematim	heb	
foreign	ῥυτίδες	grc	
foreign	Rides	fra	
foreign	Plis	fra	
foreign	Ruge	ita	
foreign	Falde	ita	
entry	RUPTURA	0	
orth	RUPTURA		
foreign	Fecha	ara	
foreign	Tahzima	ara	
foreign	Mahzam	ara	
foreign	Chazaq	ara	
foreign	Tachariq	ara	
foreign	Bedek	heb	
foreign	Temacah	heb	
foreign	Perets	heb	
foreign	ῥῆγμα	grc	
foreign	Rupture	fra	
foreign	Rottura	ita	
entry	SACCHARUM	0	
orth	SACCHARUM		
foreign	Succhar	ara	
foreign	Tabarzet	ara	
foreign	στάκχαρον	grc	
foreign	Sucre	fra	
foreign	Zuccaro	ita	
entry	SAL	0	
orth	SAL		
foreign	Garab	ara	
foreign	Safaf	ara	
foreign	Melah	ara	
foreign	Melech	ara	
foreign	Melach	heb	
foreign	ἅλς	grc	
foreign	Sel	fra	
foreign	Sale	ita	
entry	SALACITAS SALAX	0	
orth	SALACITAS SALAX		
foreign	Liab	ara	
foreign	Laib	ara	
foreign	Hogebh	heb	
foreign	λαγνεία	grc	
foreign	λαγνὸς	grc	
foreign	Paillardise	fra	
foreign	Paillard	fra	
foreign	Salacità	ita	
foreign	Salace	ita	
entry	SALIVA	0	
orth	SALIVA		
foreign	Lahab	ara	
foreign	Bezac	ara	
foreign	Bisac	ara	
foreign	Rir	heb	
foreign	Roc	heb	
foreign	σίελος	grc	
foreign	Salive	fra	
foreign	Saliva	ita	
entry	SALSEDO	0	
orth	SALSEDO		
foreign	Almuri	ara	
foreign	Barachia	ara	
foreign	Scenem	ara	
foreign	Melichud	heb	
foreign	ἁλμρότης	grc	
foreign	Goût du sel	fra	
foreign	Liqueur salée	fra	
foreign	Salatura	ita	
pb	p. 784		
entry	SALSUS	0	
orth	SALSUS		
foreign	Mumallah	ara	
foreign	Maloch	heb	
foreign	ἀλμυρός	grc	
foreign	Salé	fra	
foreign	Salato	ita	
foreign	Salso	ita	
entry	SALTUS	0	
orth	SALTUS		
foreign	Quafza	ara	
foreign	Dilug	heb	
foreign	Raph	heb	
foreign	Ruph	heb	
foreign	πήδησις	grc	
foreign	Saut	fra	
foreign	Salto	ita	
entry	SALUS, SANITAS	0	
orth	SALUS		
orth	SANITAS		
foreign	Mochliz	ara	
foreign	Afia	ara	
foreign	Ziha	ara	
foreign	Jeschah	heb	
foreign	Teschuah	heb	
foreign	Asd	heb	
foreign	Asjon	heb	
foreign	σωτηρία	grc	
foreign	Salut	fra	
foreign	Santé	fra	
foreign	Salute	ita	
foreign	Sanità	ita	
entry	SANDARACHΑ	0	
orth	SANDARACHΑ		
foreign	Sandarac	ara	
foreign	Zarnic	ara	
foreign	σανδαράχη	grc	
foreign	Sandarac	fra	
foreign	Sandaraca	ita	
entry	SANGUIS	0	
orth	SANGUIS		
foreign	Dem	ara	
foreign	Dam	heb	
foreign	αἷμα	grc	
foreign	Sang	fra	
foreign	Sangue	ita	
entry	SANUS	0	
orth	SANUS		
foreign	Beri	ara	
foreign	Afia	ara	
foreign	Zhahah	ara	
foreign	Cawi	ara	
foreign	Asi	heb	
foreign	Chalum	heb	
foreign	ὑγιὴς	grc	
foreign	ὑγιεινὸς	grc	
foreign	Sain	fra	
foreign	Sano	ita	
entry	SAPA	0	
orth	SAPA		
foreign	Schulila alasal	ara	
foreign	Tille	ara	
foreign	ἕψημα	grc	
foreign	σείραιον	grc	
foreign	Vin cuit	fra	
foreign	Vino cotto	ita	
entry	SAPO, SMEGMA	0	
orth	SAPO		
orth	SMEGMA		
foreign	Sabun	ara	
foreign	Bor	heb	
foreign	Borith	heb	
foreign	Ahala	heb	
foreign	σάπων	grc	
foreign	σμῆγμα	grc	
foreign	Savon	fra	
foreign	Sapone	ita	
entry	SARCOCOLLA	0	
orth	SARCOCOLLA		
foreign	Azarot	ara	
foreign	Anzarut	ara	
foreign	σαρκοκόλλα	grc	
foreign	Sarcocolle	fra	
foreign	Sarcocolla	ita	
entry	SCABIES	0	
orth	SCABIES		
foreign	Garab	ara	
foreign	Alkenebi	ara	
foreign	Serap	ara	
foreign	Garab	heb	
foreign	Jalepheth	heb	
foreign	Mispachath	heb	
foreign	ψῶρα	grc	
foreign	Galle	fra	
foreign	Rogne	fra	
foreign	Rogna	ita	
foreign	Scabbia	ita	
entry	SCALPELLUM	0	
orth	SCALPELLUM		
foreign	Mubazag	ara	
foreign	Sifra	ara	
foreign	Taar	heb	
foreign	Darban	heb	
foreign	μαχαιρίδιον	grc	
foreign	Canif	fra	
foreign	Petit burin	fra	
foreign	Scarpello	ita	
entry	SCALPRUM	0	
orth	SCALPRUM		
foreign	Magrad	ara	
foreign	Cherebh	heb	
foreign	Tsipporen	heb	
foreign	ξυστήρ	grc	
foreign	Burin	fra	
foreign	Racloir	fra	
foreign	Rasparola	ita	
foreign	Scarpello	ita	
entry	SCAMMONIUM	0	
orth	SCAMMONIUM		
foreign	Mahmuda	ara	
foreign	δακρύδιον	grc	
foreign	Scammonée	fra	
foreign	Scammonea	ita	
entry	SCAPULAE	0	
orth	SCAPULAE		
foreign	Ketf	ara	
foreign	Actaf	ara	
foreign	Koteph	heb	
foreign	Kephot	heb	
foreign	Ketephim	heb	
foreign	ὠμοπλάται	grc	
foreign	Palerons	fra	
foreign	Derriére des épaules	fra	
foreign	Pallette	ita	
entry	SCARIFICATIO	0	
orth	SCARIFICATIO		
foreign	Schatrad	ara	
foreign	Garda	heb	
foreign	Rabhda	heb	
foreign	σχασμὸς	grc	
foreign	Scarification	fra	
foreign	Fare i tagli o picchi	ita	
entry	SCIRRHUS	0	
orth	SCIRRHUS		
foreign	Sephiros	ara	
foreign	Futratiz	ara	
foreign	σκιῤῥὸς	grc	
foreign	Enflure dure	fra	
foreign	Scirro	ita	
foreign	Durezza senza dolore	ita	
entry	SCORBUTUS	0	
orth	SCORBUTUS		
foreign	σκορβοῦτος	grc	
foreign	Scorbut	fra	
foreign	Scorbuto	ita	
entry	SCORIA	0	
orth	SCORIA		
foreign	Tubel	ara	
