object			
volume	37020d_index	Littré-Robin (1865-1873)	1873
foreign	ulcération	fra	
entry	κόκκος	0	
orth	κόκκος	grc	
foreign	baie	fra	
entry	κόκκυξ	0	
orth	κόκκυξ	grc	
foreign	coccyx	fra	
entry	κολλητικὸς	0	
orth	κολλητικὸς	grc	
foreign	agglutinatif	fra	
entry	κολλούριον	0	
orth	κολλούριον	grc	
foreign	collyre	fra	
entry	κολόβωμα	0	
orth	κολόβωμα	grc	
foreign	colobome	fra	
entry	κολπὸς γυναικεῖος	0	
orth	κολπὸς γυναικεῖος	grc	
foreign	vulve	fra	
entry	κολυμβήθρα	0	
orth	κολυμβήθρα	grc	
foreign	baignoire	fra	
entry	κόμμι	0	
orth	κόμμι	grc	
foreign	gomme	fra	
entry	κόνδυλος	0	
orth	κόνδυλος	grc	
foreign	condyle	fra	
entry	κονδυλώδης	0	
orth	κονδυλώδης	grc	
foreign	condyloïdien	fra	
entry	κονδύλωμα	0	
orth	κονδύλωμα	grc	
foreign	condylome	fra	
entry	κόνις	0	
orth	κόνις	grc	
foreign	cendre	fra	
entry	κόπος	0	
orth	κόπος	grc	
foreign	lassitude	fra	
entry	κόπρος	0	
orth	κόπρος	grc	
foreign	excrément	fra	
entry	κορακοειδὴς	0	
orth	κορακοειδὴς	grc	
foreign	coracoïde	fra	
entry	κόρη	0	
orth	κόρη	grc	
foreign	pupille (la)	fra	
entry	κόρυζα	0	
orth	κόρυζα	grc	
foreign	coryza	fra	
entry	κοσμητικὴ	0	
orth	κοσμητικὴ	grc	
foreign	cosmétique (la)	fra	
entry	κοτύλη	0	
orth	κοτύλη	grc	
foreign	cavité cotyloïde	fra	
entry	κοτυληδὼν	0	
orth	κοτυληδὼν	grc	
foreign	cotylédon	fra	
entry	κοτυλώδης	0	
orth	κοτυλώδης	grc	
foreign	cotyloïde	fra	
entry	κοχλιάριον	0	
orth	κοχλιάριον	grc	
foreign	cuillerée	fra	
entry	κοχώνη	0	
orth	κοχώνη	grc	
entry	κράμβη	0	
orth	κράμβη	grc	
foreign	chou	fra	
entry	κρανίον	0	
orth	κρανίον	grc	
foreign	crâne	fra	
entry	κρᾶσις	0	
orth	κρᾶσις	grc	
foreign	crase	fra	
entry	κρεμαστὴρ	0	
orth	κρεμαστὴρ	grc	
foreign	crémaster	fra	
entry	κριθὴ	0	
orth	κριθὴ	grc	
foreign	orge	fra	
entry	κριθὴ, κριθίδιον	0	
orth	κριθὴ	grc	
orth	κριθίδιον	grc	
foreign	orgelet	fra	
entry	κρίκος	0	
orth	κρίκος	grc	
foreign	anneau	fra	
entry	κρίμνον	0	
orth	κρίμνον	grc	
foreign	farine	fra	
entry	κρίσιμος	0	
orth	κρίσιμος	grc	
foreign	critique	fra	
entry	κρίσις	0	
orth	κρίσις	grc	
foreign	crise	fra	
entry	κροκυδισμὸς	0	
orth	κροκυδισμὸς	grc	
foreign	carphologie	fra	
entry	κρόμυον	0	
orth	κρόμυον	grc	
foreign	oignon	fra	
entry	κροταφίτης	0	
orth	κροταφίτης	grc	
foreign	crotaphite	fra	
entry	κρόταφος	0	
orth	κρόταφος	grc	
foreign	tempe	fra	
entry	κτεὶς	0	
orth	κτεὶς	grc	
foreign	pubis (le)	fra	
entry	κύβιτον	0	
orth	κύβιτον	grc	
foreign	cubitus	fra	
foreign	coude	fra	
entry	κυβοειδὴς	0	
orth	κυβοειδὴς	grc	
foreign	cuboïde	fra	
entry	κύησις	0	
orth	κύησις	grc	
foreign	grossesse	fra	
entry	κυητήριον ἀγγεῖον	0	
orth	κυητήριον ἀγγεῖον	grc	
foreign	utérus	fra	
entry	κύκλος	0	
orth	κύκλος	grc	
foreign	cercle	fra	
foreign	cycle	fra	
entry	κῦλα	0	
orth	κῦλα	grc	
entry	κύλλωσις	0	
orth	κύλλωσις	grc	
foreign	gibbosité	fra	
entry	κυνάγχη	0	
orth	κυνάγχη	grc	
foreign	esquinancie	fra	
entry	κυνόδοντες	0	
orth	κυνόδοντες	grc	
foreign	dents canines	fra	
entry	κυρίαι ἡμέραι	0	
orth	κυρίαι ἡμέραι	grc	
foreign	jours critiques	fra	
entry	κύρτωμα	0	
orth	κύρτωμα	grc	
foreign	gibbosité	fra	
entry	κύστις	0	
orth	κύστις	grc	
foreign	vessie	fra	
entry	κύφωσις	0	
orth	κύφωσις	grc	
foreign	gibbosité	fra	
entry	κυψελὶς	0	
orth	κυψελὶς	grc	
foreign	cérumen	fra	
entry	κωδία	0	
orth	κωδία	grc	
foreign	tête de pavot	fra	
entry	κωλικὸς	0	
orth	κωλικὸς	grc	
foreign	colique	fra	
entry	κωλικὴ διάθεσις	0	
orth	κωλικὴ διάθεσις	grc	
foreign	colique (la)	fra	
entry	κῶλον	0	
orth	κῶλον	grc	
foreign	membre	fra	
foreign	côlon	fra	
entry	κῶμα	0	
orth	κῶμα	grc	
foreign	coma	fra	
entry	κώνωψ	0	
orth	κώνωψ	grc	
foreign	cousin (insecte)	fra	
entry	κώφωσις	0	
orth	κώφωσις	grc	
foreign	surdité	fra	
entry	λαβίδιον, λαβὶς	0	
orth	λαβίδιον	grc	
orth	λαβὶς	grc	
foreign	pince	fra	
foreign	tenette	fra	
entry	λαβύρινθος	0	
orth	λαβύρινθος	grc	
foreign	labyrinthe (de l’oreille interne)	fra	
entry	λαγνεία	0	
orth	λαγνεία	grc	
foreign	coït	fra	
entry	λαγόνες	0	
orth	λαγόνες	grc	
foreign	lombes	fra	
entry	λαγώφθαλμος	0	
orth	λαγώφθαλμος	grc	
foreign	lagophthalmie	fra	
entry	λαιμὸς	0	
orth	λαιμὸς	grc	
foreign	gorge	fra	
entry	λαλιὰ	0	
orth	λαλιὰ	grc	
foreign	parole	fra	
entry	λαμβδοειδὴς	0	
orth	λαμβδοειδὴς	grc	
foreign	lambdoïde	fra	
entry	λαπάραι	0	
orth	λαπάραι	grc	
foreign	flancs (les)	fra	
entry	λάρυγξ	0	
orth	λάρυγξ	grc	
foreign	larynx	fra	
entry	λειεντερία	0	
orth	λειεντερία	grc	
foreign	lientérie	fra	
entry	λειποθυμία	0	
orth	λειποθυμία	grc	
foreign	lipothymie	fra	
entry	λειποψυχία	0	
orth	λειποψυχία	grc	
foreign	syncope	fra	
entry	λειπυρία	0	
orth	λειπυρία	grc	
foreign	fièvre lipyrie	fra	
entry	λείφαιμος	0	
orth	λείφαιμος	grc	
foreign	exsangue	fra	
entry	λειχὴν	0	
orth	λειχὴν	grc	
foreign	lichen	fra	
foreign	gale	fra	
entry	λεπιδοειδὴς	0	
orth	λεπιδοειδὴς	grc	
foreign	écailleux	fra	
entry	λεπὶς	0	
orth	λεπὶς	grc	
foreign	écaille	fra	
entry	λέπρα	0	
orth	λέπρα	grc	
foreign	lèpre squameuse	fra	
entry	λεπρικὸς	0	
orth	λεπρικὸς	grc	
entry	λεπτὸν	0	
orth	λεπτὸν	grc	
foreign	intestin grêle (l')	fra	
entry	λέπτυνσις	0	
orth	λέπτυνσις	grc	
foreign	amaigrissement	fra	
entry	λεπτυντικὸς	0	
orth	λεπτυντικὸς	grc	
foreign	atténuant	fra	
entry	λεπτυσμὸς	0	
orth	λεπτυσμὸς	grc	
foreign	atténuation	fra	
entry	λεύκη	0	
orth	λεύκη	grc	
foreign	leucé	fra	
entry	λευκοφλεγματία	0	
orth	λευκοφλεγματία	grc	
foreign	leucophlegmatie	fra	
entry	λεύκωμα	0	
orth	λεύκωμα	grc	
foreign	leucome	fra	
entry	λεχὼ	0	
orth	λεχὼ	grc	
foreign	accouchée (une)	fra	
entry	ληθαργικὸς	0	
orth	ληθαργικὸς	grc	
foreign	léthargique	fra	
entry	λήθαργος	0	
orth	λήθαργος	grc	
foreign	léthargie	fra	
entry	λήμη	0	
orth	λήμη	grc	
foreign	chassie	fra	
entry	ληξιπύρετος	0	
orth	ληξιπύρετος	grc	
foreign	fébrifuge	fra	
entry	λῆρος	0	
orth	λῆρος	grc	
foreign	délire	fra	
entry	λῆψις	0	
orth	λῆψις	grc	
foreign	paroxysme	fra	
entry	λιγνυώδης	0	
orth	λιγνυώδης	grc	
foreign	fuligineux	fra	
entry	λιθάργυρος	0	
orth	λιθάργυρος	grc	
foreign	litharge	fra	
entry	λιθίασις	0	
orth	λιθίασις	grc	
foreign	lithiase	fra	
entry	λίθος, λιθίδιον	0	
orth	λίθος	grc	
orth	λιθίδιον	grc	
foreign	calcul	fra	
entry	λιθοτομία	0	
orth	λιθοτομία	grc	
foreign	lithotomie	fra	
pb	1732	1746	
entry	λιθοτόμος	0	
orth	λιθοτόμος	grc	
foreign	lithotomiste	fra	
entry	λιμαγχία	0	
orth	λιμαγχία	grc	
foreign	jeûne	fra	
entry	λιμοκτονία	0	
orth	λιμοκτονία	grc	
foreign	abstinence d’aliments	fra	
entry	λιμὸς	0	
orth	λιμὸς	grc	
foreign	faim	fra	
entry	λίνον	0	
orth	λίνον	grc	
foreign	lin	fra	
entry	λιχανὸς	0	
orth	λιχανὸς	grc	
foreign	doigt indicateur	fra	
entry	λοβὸς	0	
orth	λοβὸς	grc	
foreign	lobe	fra	
entry	λοξὸς	0	
orth	λοξὸς	grc	
foreign	oblique	fra	
entry	λοιμὸς	0	
orth	λοιμὸς	grc	
foreign	peste	fra	
entry	λοιμώδης	0	
orth	λοιμώδης	grc	
foreign	pestilentiel	fra	
entry	λόρδωσις	0	
orth	λόρδωσις	grc	
foreign	lordose	fra	
entry	λοῦτρον	0	
orth	λοῦτρον	grc	
foreign	bain	fra	
entry	λόφος	0	
orth	λόφος	grc	
foreign	crête	fra	
entry	λοχεία (ἡ)	0	
orth	λοχεία (ἡ)	grc	
foreign	accouchement	fra	
entry	λοχεῖα (τὰ)	0	
orth	λοχεῖα (τὰ)	grc	
foreign	lochies	fra	
entry	λοχὸς	0	
orth	λοχὸς	grc	
foreign	accouchée (une)	fra	
entry	λυγγώδης	0	
orth	λυγγώδης	grc	
foreign	singultueux	fra	
entry	λὺγξ, λυγμὸς	0	
orth	λὺγξ	grc	
orth	λυγμὸς	grc	
foreign	hoquet	fra	
entry	λυκανθρωπία	0	
orth	λυκανθρωπία	grc	
foreign	lycanthropie	fra	
entry	λυσίπονος	0	
orth	λυσίπονος	grc	
foreign	anodin	fra	
entry	λύσις	0	
orth	λύσις	grc	
foreign	solution	fra	
foreign	dissolution	fra	
foreign	lysis	fra	
entry	λύσσα	0	
orth	λύσσα	grc	
foreign	rage	fra	
foreign	hydrophobie	fra	
entry	μαγδαλία	0	
orth	μαγδαλία	grc	
foreign	magdaléon	fra	
entry	μάγμα	0	
orth	μάγμα	grc	
foreign	magma	fra	
foreign	marc	fra	
entry	μάγνης	0	
orth	μάγνης	grc	
foreign	aimant (l')	fra	
entry	μαδάρωσις	0	
orth	μαδάρωσις	grc	
entry	μάζα	0	
orth	μάζα	grc	
foreign	pâte	fra	
entry	μαζὸς	0	
orth	μαζὸς	grc	
foreign	mamelle	fra	
entry	μαῖα, μαιεύτρια	0	
orth	μαῖα	grc	
orth	μαιεύτρια	grc	
foreign	sage-femme	fra	
entry	μαιεία, μαίευσις	0	
orth	μαιεία	grc	
orth	μαίευσις	grc	
entry	μαιεύω	0	
orth	μαιεύω	grc	
foreign	pratique un accouchement (je)	fra	
entry	μακροκέφαλος	0	
orth	μακροκέφαλος	grc	
foreign	macrocéphale	fra	
entry	μάλαγμα	0	
orth	μάλαγμα	grc	
foreign	cataplasme émollient	fra	
entry	μαλακτικὸς	0	
orth	μαλακτικὸς	grc	
foreign	émollient	fra	
entry	μαλακὸς	0	
orth	μαλακὸς	grc	
foreign	mou	fra	
entry	μαλάσσω	0	
orth	μαλάσσω	grc	
foreign	malaxe (je)	fra	
entry	μαλθακαὶ πλεῦραι	0	
orth	μαλθακαὶ πλεῦραι	grc	
foreign	fausses côtes	fra	
entry	μαλθακώδης	0	
orth	μαλθακώδης	grc	
entry	μάλκη	0	
orth	μάλκη	grc	
foreign	engelure	fra	
entry	μάλις	0	
orth	μάλις	grc	
foreign	morve	fra	
foreign	farcin	fra	
entry	μανία	0	
orth	μανία	grc	
foreign	manie	fra	
entry	μάννα	0	
orth	μάννα	grc	
foreign	manne	fra	
entry	μαρασμὸς	0	
orth	μαρασμὸς	grc	
foreign	marasme	fra	
entry	μασητὴρ	0	
orth	μασητὴρ	grc	
foreign	masséter	fra	
entry	μαστοειδὴς	0	
orth	μαστοειδὴς	grc	
foreign	mastoïde	fra	
entry	μαστὸς	0	
orth	μαστὸς	grc	
foreign	mamelle	fra	
entry	μασχάλη	0	
orth	μασχάλη	grc	
foreign	aisselle	fra	
entry	μεγαλόσπλαγχνος	0	
orth	μεγαλόσπλαγχνος	grc	
entry	μέδω	0	
orth	μέδω	grc	
foreign	soigne (je)	fra	
entry	μέθη	0	
orth	μέθη	grc	
foreign	ivresse	fra	
entry	μέθοδος	0	
orth	μέθοδος	grc	
foreign	méthode	fra	
entry	μελαγχολία	0	
orth	μελαγχολία	grc	
foreign	mélancolie	fra	
entry	μέλαινα νόσος	0	
orth	μέλαινα νόσος	grc	
foreign	mélæna	fra	
entry	μελαναγωγὸς	0	
orth	μελαναγωγὸς	grc	
foreign	mélanagogue	fra	
entry	μέλι	0	
orth	μέλι	grc	
foreign	miel	fra	
entry	μελικηρὶς	0	
orth	μελικηρὶς	grc	
foreign	mélicéris	fra	
entry	μελίκρατον	0	
orth	μελίκρατον	grc	
foreign	hydromel	fra	
entry	μέλισσα	0	
orth	μέλισσα	grc	
foreign	abeille	fra	
entry	μεσάραιον	0	
orth	μεσάραιον	grc	
foreign	mésentère	fra	
entry	μεσόκωλον	0	
orth	μεσόκωλον	grc	
foreign	mésocôlon	fra	
entry	μεσόπλευρος	0	
orth	μεσόπλευρος	grc	
foreign	intercostal	fra	
entry	μετακάρπιον	0	
orth	μετακάρπιον	grc	
foreign	métacarpe	fra	
entry	μεταμόρφωσις	0	
orth	μεταμόρφωσις	grc	
foreign	métamorphose	fra	
entry	μετάπτωσις	0	
orth	μετάπτωσις	grc	
foreign	métaptose	fra	
entry	μετάστασις	0	
orth	μετάστασις	grc	
foreign	métastase	fra	
entry	μετασύγκρισις	0	
orth	μετασύγκρισις	grc	
foreign	métasyncrise	fra	
entry	μετεωρισμὸς	0	
orth	μετεωρισμὸς	grc	
foreign	météorisme	fra	
entry	μέτωπον	0	
orth	μέτωπον	grc	
foreign	front	fra	
entry	μήκων	0	
orth	μήκων	grc	
foreign	pavot	fra	
entry	μηκώνιον	0	
orth	μηκώνιον	grc	
foreign	méconium	fra	
entry	μῆλα	0	
orth	μῆλα	grc	
foreign	joues (les)	fra	
entry	μήλη	0	
orth	μήλη	grc	
foreign	sonde	fra	
entry	μηνιγγοφύλαξ	0	
orth	μηνιγγοφύλαξ	grc	
foreign	méningophylax	fra	
entry	μήνιγξ	0	
orth	μήνιγξ	grc	
foreign	méninge, membrane	fra	
entry	μηρὸς	0	
orth	μηρὸς	grc	
foreign	cuisse	fra	
entry	μηρυκισμὸς	0	
orth	μηρυκισμὸς	grc	
foreign	rumination	fra	
entry	μήτρα	0	
orth	μήτρα	grc	
foreign	matrice	fra	
entry	μίασμα	0	
orth	μίασμα	grc	
foreign	miasme	fra	
entry	μίλφαι, μίλφωσις	0	
orth	μίλφαι	grc	
orth	μίλφωσις	grc	
entry	μιξόπυος	0	
orth	μιξόπυος	grc	
entry	μογιλαλία	0	
orth	μογιλαλία	grc	
foreign	mogilalisme	fra	
entry	μόλυβδος	0	
orth	μόλυβδος	grc	
foreign	plomb	fra	
entry	μόνωψ	0	
orth	μόνωψ	grc	
foreign	borgne	fra	
entry	μοτὸν, μοτὸς	0	
orth	μοτὸν	grc	
orth	μοτὸς	grc	
foreign	tente	fra	
foreign	charpie	fra	
entry	μυδρίασις	0	
orth	μυδρίασις	grc	
foreign	mydriase	fra	
entry	μυελὸς	0	
orth	μυελὸς	grc	
foreign	moelle	fra	
entry	μυῖα	0	
orth	μυῖα	grc	
foreign	mouche	fra	
entry	μύκης	0	
orth	μύκης	grc	
foreign	moxa	fra	
entry	μύκητες	0	
orth	μύκητες	grc	
foreign	champignons	fra	
foreign	végétations	fra	
entry	μυκτὴρ	0	
orth	μυκτὴρ	grc	
foreign	narine	fra	
entry	μύλη	0	
orth	μύλη	grc	
foreign	rotule	fra	
foreign	môle	fra	
entry	μύλοι	0	
orth	μύλοι	grc	
foreign	dents molaires	fra	
entry	μύξα	0	
orth	μύξα	grc	
foreign	mucus	fra	
entry	μύουρος	0	
orth	μύουρος	grc	
foreign	myure	fra	
entry	μυρμηκίασις	0	
orth	μυρμηκίασις	grc	
foreign	fourmillement	fra	
entry	μυρμηκίζων	0	
orth	μυρμηκίζων	grc	
foreign	formicant	fra	
entry	μύρον	0	
orth	μύρον	grc	
foreign	onguent	fra	
entry	μύῤῥα	0	
orth	μύῤῥα	grc	
foreign	myrrhe	fra	
entry	μύρτον	0	
orth	μύρτον	grc	
foreign	clitoris	fra	
entry	μυρτόχειλα, μυρτοχειλίδες	0	
orth	μυρτόχειλα	grc	
orth	μυρτοχειλίδες	grc	
entry	μῦς	0	
orth	μῦς	grc	
foreign	muscle	fra	
entry	μυτίλος	0	
orth	μυτίλος	grc	
foreign	moule (coquillage)	fra	
entry	μυχὸς ἀπόῤῥητος	0	
orth	μυχὸς ἀπόῤῥητος	grc	
foreign	vulve (la)	fra	
entry	μυωπία, μύωπίασις	0	
orth	μυωπία	grc	
orth	μύωπίασις	grc	
foreign	myopie	fra	
entry	μύωψ	0	
orth	μύωψ	grc	
foreign	myope	fra	
entry	μώρωσις	0	
orth	μώρωσις	grc	
foreign	morosité	fra	
foreign	stupidité	fra	
foreign	imbécillité	fra	
entry	νάνος	0	
orth	νάνος	grc	
foreign	nain	fra	
entry	νάρκη, νάρκωσις	0	
orth	νάρκη	grc	
orth	νάρκωσις	grc	
foreign	narcotisme	fra	
entry	ναρκωτικὸς	0	
orth	ναρκωτικὸς	grc	
foreign	narcotique	fra	
entry	ναυσία	0	
orth	ναυσία	grc	
foreign	nausée	fra	
entry	νειαίρη	0	
orth	νειαίρη	grc	
foreign	bas-ventre	fra	
entry	νεκρώδης	0	
orth	νεκρώδης	grc	
foreign	cadavéreux	fra	
entry	νέκρωσις	0	
orth	νέκρωσις	grc	
foreign	nécrose	fra	
entry	νευραλγία	0	
orth	νευραλγία	grc	
foreign	névralgie	fra	
entry	νεῦρον	0	
orth	νεῦρον	grc	
foreign	nerf	fra	
entry	νευρώδης	0	
orth	νευρώδης	grc	
foreign	tendineux	fra	
foreign	nerveux	fra	
entry	νεφέλιον	0	
orth	νεφέλιον	grc	
foreign	néphélion	fra	
entry	νεφρίδιος	0	
orth	νεφρίδιος	grc	
foreign	rénal	fra	
entry	νεφριτικὸς	0	
orth	νεφριτικὸς	grc	
foreign	néphrétique	fra	
entry	νεφρῖτις	0	
orth	νεφρῖτις	grc	
foreign	néphrite	fra	
entry	νεφροειδὴς	0	
orth	νεφροειδὴς	grc	
foreign	réniforme	fra	
entry	νεφρὸς	0	
orth	νεφρὸς	grc	
foreign	rein	fra	
entry	νηδὺς	0	
orth	νηδὺς	grc	
foreign	ventre	fra	
foreign	bas-ventre	fra	
entry	νῆστις	0	
orth	νῆστις	grc	
foreign	intestin jéjunum (l')	fra	
entry	νίτρον	0	
orth	νίτρον	grc	
foreign	nitre	fra	
entry	νιτρώδης	0	
orth	νιτρώδης	grc	
foreign	nitreux	fra	
entry	νομὴ	0	
orth	νομὴ	grc	
foreign	ulcère rongeant	fra	
entry	νόμος	0	
orth	νόμος	grc	
foreign	loi	fra	
entry	νόσημα	0	
orth	νόσημα	grc	
foreign	maladie	fra	
entry	νοτιώδης	0	
orth	νοτιώδης	grc	
foreign	humide	fra	
foreign	humoral	fra	
entry	νοῦς	0	
orth	νοῦς	grc	
foreign	intelligence	fra	
entry	νυγμὴ, νύξις	0	
orth	νυγμὴ	grc	
orth	νύξις	grc	
foreign	piqûre	fra	
foreign	ponction	fra	
entry	νυκταλωπία	0	
orth	νυκταλωπία	grc	
foreign	nyctalopie	fra	
entry	νυκτάλωψ	0	
orth	νυκτάλωψ	grc	
foreign	nyctalope	fra	
entry	νύμφη	0	
orth	νύμφη	grc	
foreign	nymphe	fra	
foreign	clitoris	fra	
entry	νυχθήμερον	0	
orth	νυχθήμερον	grc	
entry	νωθρότης	0	
orth	νωθρότης	grc	
foreign	torpeur	fra	
entry	νωτιαῖος	0	
orth	νωτιαῖος	grc	
foreign	dorsal	fra	
entry	νῶτος	0	
orth	νῶτος	grc	
foreign	dos (le)	fra	
entry	ξήρανσις	0	
orth	ξήρανσις	grc	
foreign	aridité	fra	
entry	ξηραντικὸς	0	
orth	ξηραντικὸς	grc	
foreign	dessiccatif	fra	
entry	ξηρασία	0	
orth	ξηρασία	grc	
foreign	siccité	fra	
entry	ξήριον	0	
orth	ξήριον	grc	
entry	ξηρόσαρκος	0	
orth	ξηρόσαρκος	grc	
entry	ξηροφθαλμία	0	
orth	ξηροφθαλμία	grc	
foreign	xérophthalmie	fra	
entry	ξιφοειδὴς	0	
orth	ξιφοειδὴς	grc	
foreign	xiphoïde	fra	
entry	ξυλαλόη	0	
orth	ξυλαλόη	grc	
foreign	agalloche	fra	
entry	ξύλον	0	
orth	ξύλον	grc	
foreign	bois	fra	
entry	ξυλώδης	0	
orth	ξυλώδης	grc	
foreign	ligneux	fra	
entry	ξυσμὸς	0	
orth	ξυσμὸς	grc	
foreign	prurit	fra	
entry	ξύστρον	0	
orth	ξύστρον	grc	
foreign	rugine	fra	
entry	ὀβελαία ῥαφὴ	0	
orth	ὀβελαία ῥαφὴ	grc	
foreign	suture sagittale	fra	
entry	ὄγκος	0	
orth	ὄγκος	grc	
foreign	tumeur	fra	
entry	ὀδαξησμὸς	0	
orth	ὀδαξησμὸς	grc	
foreign	mordication	fra	
entry	ὀδοντάγρα	0	
orth	ὀδοντάγρα	grc	
foreign	davier	fra	
entry	ὀδονταλγία	0	
orth	ὀδονταλγία	grc	
foreign	odontalgie	fra	
entry	ὀδοντίασις	0	
orth	ὀδοντίασις	grc	
foreign	dentition	fra	
entry	ὀδοντοειδὴς	0	
orth	ὀδοντοειδὴς	grc	
foreign	odontoïde	fra	
entry	ὀδοντότριμμα	0	
orth	ὀδοντότριμμα	grc	
foreign	dentifrice	fra	
entry	ὀδοντοφυΐα	0	
orth	ὀδοντοφυΐα	grc	
foreign	dentition	fra	
entry	ὀδοὺς	0	
orth	ὀδοὺς	grc	
foreign	dent	fra	
entry	ὀδύνη	0	
orth	ὀδύνη	grc	
foreign	douleur	fra	
entry	ὄζαινα	0	
orth	ὄζαινα	grc	
foreign	ozène	fra	
entry	ὀθόνιον	0	
orth	ὀθόνιον	grc	
foreign	bande	fra	
foreign	bandage	fra	
entry	οἴδημα	0	
orth	οἴδημα	grc	
foreign	œdème	fra	
entry	οἰδηματώδης	0	
orth	οἰδηματώδης	grc	
foreign	œdémateux	fra	
entry	οἰνόμελι	0	
orth	οἰνόμελι	grc	
foreign	vin miellé	fra	
entry	οἶνος	0	
orth	οἶνος	grc	
foreign	vin	fra	
entry	οἰσοφάγος	0	
orth	οἰσοφάγος	grc	
foreign	œsophage	fra	
entry	ὀλιγαιμία	0	
orth	ὀλιγαιμία	grc	
entry	ὀλιγόσπερμος	0	
orth	ὀλιγόσπερμος	grc	
foreign	oligosperme	fra	
entry	ὀλιγότροφος	0	
orth	ὀλιγότροφος	grc	
entry	ὀλιγόφυλλος	0	
orth	ὀλιγόφυλλος	grc	
foreign	oligophylle	fra	
entry	ὀλίσθημα	0	
orth	ὀλίσθημα	grc	
foreign	luxation	fra	
entry	ὁλμίσκοι	0	
orth	ὁλμίσκοι	grc	
foreign	alvéoles	fra	
entry	ὁλόστεος	0	
orth	ὁλόστεος	grc	
pb	1733	1747	
entry	ὄμμα	0	
orth	ὄμμα	grc	
foreign	œil	fra	
entry	ὁμογενὴς	0	
orth	ὁμογενὴς	grc	
foreign	homogène	fra	
entry	ὀμφαλὸς	0	
orth	ὀμφαλὸς	grc	
foreign	ombilic	fra	
entry	ὀμφαλοτομία	0	
orth	ὀμφαλοτομία	grc	
foreign	omphalotomie	fra	
entry	ὀμφαλοτόμος	0	
orth	ὀμφαλοτόμος	grc	
foreign	sage-femme	fra	
entry	ὀμφαλώδης	0	
orth	ὀμφαλώδης	grc	
foreign	ombilical	fra	
entry	ὀμφαλωτὸς	0	
orth	ὀμφαλωτὸς	grc	
foreign	ombiliqué	fra	
entry	ὀνειρωγμὸς	0	
orth	ὀνειρωγμὸς	grc	
foreign	songe vénérien	fra	
foreign	pollution nocturne	fra	
entry	ὄνος	0	
orth	ὄνος	grc	
foreign	âne	fra	
entry	ὄνυξ	0	
orth	ὄνυξ	grc	
foreign	ongle	fra	
foreign	ptérygion	fra	
entry	ὄξος	0	
orth	ὄξος	grc	
foreign	vinaigre	fra	
entry	ὀξύκρατον	0	
orth	ὀξύκρατον	grc	
foreign	oxycrat	fra	
entry	ὀξύμελι	0	
orth	ὀξύμελι	grc	
foreign	oxymel	fra	
entry	ὀξυρεγμία	0	
orth	ὀξυρεγμία	grc	
foreign	oxyregmie	fra	
entry	ὀξὺς	0	
orth	ὀξὺς	grc	
foreign	aigre	fra	
foreign	acide	fra	
foreign	aigu	fra	
entry	ὀξυφωνία	0	
orth	ὀξυφωνία	grc	
foreign	voix aiguë	fra	
entry	ὄπιον	0	
orth	ὄπιον	grc	
foreign	opium	fra	
entry	ὀπίσθιος	0	
orth	ὀπίσθιος	grc	
foreign	postérieur	fra	
entry	ὀπισθότονος	0	
orth	ὀπισθότονος	grc	
foreign	opisthotonos	fra	
entry	ὀπὸς	0	
orth	ὀπὸς	grc	
foreign	suc	fra	
entry	ὀργανικὸς	0	
orth	ὀργανικὸς	grc	
foreign	organique	fra	
entry	ὄργανον	0	
orth	ὄργανον	grc	
foreign	instrument	fra	
foreign	organe	fra	
entry	ὄρεξις	0	
orth	ὄρεξις	grc	
foreign	appétit	fra	
entry	ὀρθόκυλλος	0	
orth	ὀρθόκυλλος	grc	
entry	ὀρθόπνοια	0	
orth	ὀρθόπνοια	grc	
foreign	orthopnée	fra	
entry	ὁρμὴ	0	
orth	ὁρμὴ	grc	
foreign	incitation	fra	
entry	ὄρνις	0	
orth	ὄρνις	grc	
foreign	oiseau	fra	
entry	ὀῤῥὸς	0	
orth	ὀῤῥὸς	grc	
foreign	sérosité	fra	
foreign	petit-lait	fra	
entry	ὄρχις	0	
orth	ὄρχις	grc	
foreign	testicule	fra	
entry	ὀρχοτομία	0	
orth	ὀρχοτομία	grc	
foreign	orchotomie	fra	
foreign	castration	fra	
entry	ὀσμὴ	0	
orth	ὀσμὴ	grc	
foreign	odeur	fra	
entry	ὀστεοκόπος	0	
orth	ὀστεοκόπος	grc	
foreign	ostéocope	fra	
entry	ὀστέον	0	
orth	ὀστέον	grc	
foreign	os	fra	
entry	ὀστρακώδης	0	
orth	ὀστρακώδης	grc	
foreign	testacé	fra	
entry	ὀστώδης	0	
orth	ὀστώδης	grc	
foreign	osseux	fra	
entry	ὄσφρησις	0	
orth	ὄσφρησις	grc	
foreign	odorat	fra	
entry	ὀσφύες	0	
orth	ὀσφύες	grc	
foreign	lombes (les)	fra	
entry	ὄσχεον, ὄσχεος	0	
orth	ὄσχεον	grc	
orth	ὄσχεος	grc	
foreign	scrotum	fra	
entry	οὐλὴ	0	
orth	οὐλὴ	grc	
foreign	cicatrice	fra	
entry	οὖλον	0	
orth	οὖλον	grc	
foreign	gencive	fra	
entry	οὐραγὸς, οὐραχὸς	0	
orth	οὐραγὸς	grc	
orth	οὐραχὸς	grc	
foreign	ouraque	fra	
entry	οὐρανὸς, οὐρανίσκος	0	
orth	οὐρανὸς	grc	
orth	οὐρανίσκος	grc	
